"ID";"NumberOfParkingMeter";"global_id";"AdmArea";"District";"StreetName";"Location";"longitude";"latitude";"ParkingZoneNumber";"geoData";
"1863";"Паркомат № 3185";"282084706";"Центральный административный округ";"Тверской район";"Вадковский переулок";"Вадковский переулок, дом 24/35, строение 1";"37.5996485";"55.7907265";"3204";"{type=Point, coordinates=[37.5996485306463, 55.790726131829]}";
"1864";"Паркомат № 3186";"282084707";"Центральный административный округ";"Мещанский район";"улица Дурова";"улица Дурова, напротив дома 29";"37.6279687";"55.7783704";"3205";"{type=Point, coordinates=[37.6279687305102, 55.7783700317343]}";
"1865";"Паркомат № 3187";"282084709";"Центральный административный округ";"Мещанский район";"улица Гиляровского";"улица Гиляровского, напротив дома 29";"37.6308829";"55.7784541";"3205";"{type=Point, coordinates=[37.6308829304989, 55.7784537317327]}";
"1866";"Паркомат № 3190";"282084710";"Центральный административный округ";"Мещанский район";"Самарская улица";"Самарская улица, дом 3, строение 1";"37.6233459";"55.7842567";"3205";"{type=Point, coordinates=[37.6233459305394, 55.7842563317731]}";
"1867";"Паркомат № 3192";"282084711";"Центральный административный округ";"Мещанский район";"улица Щепкина";"улица Щепкина, дом 13";"37.6287693";"55.7759998";"3205";"{type=Point, coordinates=[37.6287693305027, 55.7759994317195]}";
"1868";"Паркомат № 3193";"282084713";"Центральный административный округ";"Мещанский район";"улица Щепкина";"улица Щепкина, дом 62";"37.6297188";"55.785955";"3205";"{type=Point, coordinates=[37.6297188305172, 55.7859546317788]}";
"1869";"Паркомат № 3195";"282084714";"Центральный административный округ";"Мещанский район";"Мещанская улица";"Мещанская улица, напротив дома 13";"37.6279888";"55.7770482";"3205";"{type=Point, coordinates=[37.6279888305078, 55.7770478317263]}";
"1870";"Паркомат № 3196";"282084716";"Центральный административный округ";"Мещанский район";"Троицкая улица";"Троицкая улица, напротив дома 10, строение 2";"37.6272216";"55.7749509";"3205";"{type=Point, coordinates=[37.6272216305069, 55.7749505317143]}";
"1871";"Паркомат № 3197";"282084717";"Центральный административный округ";"Мещанский район";"Олимпийский проспект";"Олимпийский проспект, дом 10, строение 7";"37.6212483";"55.7778703";"3205";"{type=Point, coordinates=[37.6212483305359, 55.7778699317361]}";
"1872";"Паркомат № 3200";"282084719";"Центральный административный округ";"Мещанский район";"переулок Орлово-Давыдовский";"переулок Орлово-Давыдовский, дом 2/5, строение 1";"37.639532";"55.783568";"3205";"{type=Point, coordinates=[37.6395320304738, 55.7835676317575]}";
"1873";"Паркомат № 3201";"282084720";"Центральный административный округ";"Красносельский район";"улица Маши Порываевой";"улица Маши Порываевой, дом 27";"37.6502001";"55.7744308";"0306";"{type=Point, coordinates=[37.6502001308588, 55.7744304316937]}";
"1874";"Паркомат № 3203";"282084722";"Центральный административный округ";"район Хамовники";"площадь Пречистенские Ворота";"площадь Пречистенские Ворота";"37.601956";"55.744981";"1101";"{type=Point, coordinates=[37.6019560305484, 55.7449806315514]}";
"1875";"Паркомат № 3204";"282084723";"Центральный административный округ";"Красносельский район";"1-й Басманный переулок";"1-й Басманный переулок, дом 5/20, строение 1";"37.6637828";"55.7721769";"3206";"{type=Point, coordinates=[37.6637828308403, 55.7721765316704]}";
"1876";"Паркомат № 3205";"282084724";"Центральный административный округ";"Красносельский район";"Новорязанская улица";"Новорязанская улица, дом 2/7";"37.6547974";"55.7719023";"3206";"{type=Point, coordinates=[37.6547974308488, 55.7719019316752]}";
"1877";"Паркомат № 3206";"282084726";"Центральный административный округ";"Красносельский район";"Верхняя Красносельская улица";"Верхняя Красносельская улица, дом 24";"37.6637346";"55.7816474";"3206";"{type=Point, coordinates=[37.6637346308597, 55.7816470317276]}";
"1878";"Паркомат № 3209";"282084727";"Центральный административный округ";"Красносельский район";"проспект Академика Сахарова";"проспект Академика Сахарова, дом 34";"37.6468689";"55.7723836";"0306";"{type=Point, coordinates=[37.646868930425, 55.7723832316849]}";
"1879";"Паркомат № 3210";"282084729";"Центральный административный округ";"Красносельский район";"проспект Академика Сахарова";"проспект Академика Сахарова, дом 9";"37.6462277";"55.7724289";"0306";"{type=Point, coordinates=[37.6462277304275, 55.7724285316857]}";
"1880";"Паркомат № 3212";"282084730";"Центральный административный округ";"Красносельский район";"Большая Спасская улица";"Большая Спасская улица, дом 15, строение 4";"37.6405656";"55.7747206";"3206";"{type=Point, coordinates=[37.640565630454, 55.7747202317035]}";
"1881";"Паркомат № 3213";"282084731";"Центральный административный округ";"Красносельский район";"Большая Спасская улица";"Большая Спасская улица, дом 33";"37.6456243";"55.7763377";"3206";"{type=Point, coordinates=[37.6456243304368, 55.7763373317097]}";
"1882";"Паркомат № 3214";"282084733";"Центральный административный округ";"Красносельский район";"Грохольский переулок";"Грохольский переулок, дом 31, строение 7";"37.6472631";"55.7772458";"3206";"{type=Point, coordinates=[37.647263130432, 55.777245431714]}";
"1883";"Паркомат № 3215";"282084734";"Центральный административный округ";"Красносельский район";"Грохольский переулок";"Грохольский переулок, дом 28";"37.6400157";"55.7770753";"3205";"{type=Point, coordinates=[37.6400157304603, 55.777074931718]}";
"1884";"Паркомат № 3216";"282084735";"Центральный административный округ";"Мещанский район";"Грохольский переулок";"Грохольский переулок, дом 26, строение 6";"37.6352656";"55.77719";"3205";"{type=Point, coordinates=[37.6352656304792, 55.777189631722]}";
"1885";"Паркомат № 3221";"282084736";"Центральный административный округ";"Мещанский район";"проспект Мира";"проспект Мира, дом 71, строение 1";"37.6345199";"55.7886424";"3205";"{type=Point, coordinates=[37.6345199305029, 55.7886420317917]}";
"1886";"Паркомат № 3224";"282084738";"Центральный административный округ";"Красносельский район";"Каланчёвская улица";"Каланчёвская улица, дом 4/2, строение 1";"37.6516781";"55.7707889";"3206";"{type=Point, coordinates=[37.6516781308498, 55.7707885316707]}";
"1887";"Паркомат № 3225";"282084739";"Центральный административный округ";"Красносельский район";"Орликов переулок";"Орликов переулок, дом 6";"37.6478612";"55.7708236";"3206";"{type=Point, coordinates=[37.6478612304184, 55.7708232316748]}";
"1888";"Паркомат № 3226";"282084740";"Центральный административный округ";"Красносельский район";"Краснопрудная улица";"Краснопрудная улица, дом 13";"37.66868";"55.78137";"3206";"{type=Point, coordinates=[37.668680030854, 55.7813696317223]}";
"1889";"Паркомат № 3227";"282084741";"Центральный административный округ";"Красносельский район";"Краснопрудная улица";"Краснопрудная улица, дом 3/5";"37.661144";"55.777547";"3206";"{type=Point, coordinates=[37.661144030854, 55.7775466317046]}";
"1890";"Паркомат № 3233";"282084742";"Центральный административный округ";"Таганский район";"Николоямская улица";"Николоямская улица, дом 31, строение 1";"37.6576513";"55.7473403";"3208";"{type=Point, coordinates=[37.6576513307953, 55.7473399315251]}";
"1891";"Паркомат № 3235";"282084744";"Центральный административный округ";"Красносельский район";"Верхняя Красносельская улица";"Верхняя Красносельская улица, дом 8, корпус 3";"37.6604944";"55.7848932";"3206";"{type=Point, coordinates=[37.6604944308698, 55.7848928317495]}";
"1892";"Паркомат № 3238";"282084745";"Северо-Восточный административный округ";"район Марьина Роща";"улица Образцова";"улица Образцова, дом 38";"37.6097659";"55.7920263";"3216";"{type=Point, coordinates=[37.6097659306082, 55.7920259318296]}";
"1893";"Паркомат № 3239";"282084746";"Центральный административный округ";"Тверской район";"Новосущёвская улица";"Новосущёвская улица, напротив дома 14";"37.6058793";"55.7829566";"3204";"{type=Point, coordinates=[37.6058793306064, 55.7829562317776]}";
"1894";"Паркомат № 3241";"282084747";"Центральный административный округ";"Мещанский район";"улица Гиляровского";"улица Гиляровского, дом 59";"37.632991";"55.7884961";"3205";"{type=Point, coordinates=[37.6329910305087, 55.7884957317919]}";
"1895";"Паркомат № 3242";"282084748";"Центральный административный округ";"Тверской район";"Тихвинский переулок";"Тихвинский переулок, дом 9, строение 1";"37.5978005";"55.7874329";"3204";"{type=Point, coordinates=[37.5978005306473, 55.7874325318104]}";
"1896";"Паркомат № 3243";"282084750";"Центральный административный округ";"Басманный район";"Хомутовский тупик";"Хомутовский тупик, напротив дома 7, строение 1";"37.6549906";"55.7665853";"3207";"{type=Point, coordinates=[37.6549906308377, 55.7665849316429]}";
"1897";"Паркомат № 3244";"282084751";"Центральный административный округ";"Басманный район";"Басманный тупик";"Басманный тупик, дом 11/2, строение 1";"37.658354";"55.7655471";"3207";"{type=Point, coordinates=[37.6583540308322, 55.7655467316343]}";
"1898";"Паркомат № 3245";"282084752";"Центральный административный округ";"Басманный район";"Верхняя Сыромятническая улица";"Верхняя Сыромятническая улица, напротив дома 2";"37.659899";"55.754672";"3207";"{type=Point, coordinates=[37.6598990308081, 55.7546716315676]}";
"1899";"Паркомат № 3254";"282084753";"Центральный административный округ";"Таганский район";"2-й Сыромятнический переулок";"2-й Сыромятнический переулок, напротив дома 10";"37.662077";"55.7532321";"3208";"{type=Point, coordinates=[37.662077030803, 55.7532317315574]}";
"1900";"Паркомат № 3258";"282084754";"Центральный административный округ";"Таганский район";"Костомаровский переулок";"Костомаровский переулок, дом 3";"37.6644131";"55.7524864";"3208";"{type=Point, coordinates=[37.6644131307992, 55.7524860315513]}";
"1901";"Паркомат № 3260";"282084755";"Северо-Восточный административный округ";"район Марьина Роща";"1-й Вышеславцев переулок";"1-й Вышеславцев переулок, дом 8";"37.6059759";"55.7913116";"3216";"{type=Point, coordinates=[37.6059759306221, 55.791311231828]}";
"1902";"Паркомат № 3263";"282084757";"Северо-Восточный административный округ";"район Марьина Роща";"улица Достоевского";"улица Достоевского, дом 4, корпус 1";"37.6130542";"55.7834755";"3216";"{type=Point, coordinates=[37.6130542305789, 55.7834751317757]}";
"1903";"Паркомат № 3264";"282084758";"Центральный административный округ";"Таганский район";"Большой Полуярославский переулок";"Большой Полуярославский переулок, напротив дома 12";"37.6618328";"55.7516305";"3208";"{type=Point, coordinates=[37.6618328308001, 55.7516301315479]}";
"1904";"Паркомат № 3265";"282084759";"Центральный административный округ";"Таганский район";"Воронцовская улица";"Воронцовская улица, напротив дома 2/48";"37.6643997";"55.7330321";"3208";"{type=Point, coordinates=[37.6643997307593, 55.7330317314343]}";
"1905";"Паркомат № 3266";"282084760";"Центральный административный округ";"Тверской район";"Тихвинская улица";"Тихвинская улица, дом 3";"37.6013437";"55.7859188";"3204";"{type=Point, coordinates=[37.6013437306302, 55.7859184317987]}";
"1906";"Паркомат № 3267";"282084761";"Центральный административный округ";"Басманный район";"Ольховская улица";"Ольховская улица, дом 28";"37.6752627";"55.7780031";"3207";"{type=Point, coordinates=[37.6752627308404, 55.7780027316973]}";
"1907";"Паркомат № 3268";"282084762";"Центральный административный округ";"Басманный район";"Новорязанская улица";"Новорязанская улица, напротив дома 30";"37.6678598";"55.7718449";"3207";"{type=Point, coordinates=[37.6678598308355, 55.7718445316655]}";
"1908";"Паркомат № 3272";"282084764";"Центральный административный округ";"район Хамовники";"Большая Пироговская улица";"Большая Пироговская улица, дом 8";"37.561434";"55.727802";"3201";"{type=Point, coordinates=[37.5614340302584, 55.7278016314774]}";
"1909";"Паркомат № 3274";"282084765";"Центральный административный округ";"район Якиманка";"3-й Голутвинский переулок";"3-й Голутвинский переулок, напротив дома 8/10";"37.612603";"55.738430";"2110";"{type=Point, coordinates=[37.6126030304952, 55.7384296315045]}";
"1910";"Паркомат № 3276";"282084766";"Центральный административный округ";"район Хамовники";"Несвижский переулок";"Несвижский переулок, дом 6";"37.5844216";"55.7304933";"3201";"{type=Point, coordinates=[37.5844216305865, 55.7304929314768]}";
"1911";"Паркомат № 3277";"282084767";"Центральный административный округ";"район Хамовники";"Комсомольский проспект";"Комсомольский проспект, дом 14/1, корпус 2";"37.590934";"55.7315475";"3201";"{type=Point, coordinates=[37.590934030564, 55.7315471314785]}";
"1912";"Паркомат № 3283";"282084769";"Центральный административный округ";"район Хамовники";"Фрунзенская набережная";"Фрунзенская набережная, дом 2, корпус 1";"37.5963521";"55.7344381";"3201";"{type=Point, coordinates=[37.5963521305493, 55.734437731492]}";
"1913";"Паркомат № 3285";"282084770";"Центральный административный округ";"район Хамовники";"Малая Пироговская улица";"Малая Пироговская улица, дом 13, строение 3";"37.569315";"55.7286540";"3201";"{type=Point, coordinates=[37.5693150306397, 55.7286536314765]}";
"1914";"Паркомат № 3289";"282084771";"Южный административный округ";"Даниловский район";"Самаринская улица";"Самаринская улица, дом 1/5";"37.6178259";"55.713284";"3219";"{type=Point, coordinates=[37.6178259304282, 55.7132836313497]}";
"1915";"Паркомат № 3291";"282084772";"Центральный административный округ";"район Замоскворечье";"улица Зацепа";"улица Зацепа, дом 36/5";"37.6303544";"55.7294678";"3209";"{type=Point, coordinates=[37.6303544304114, 55.7294674314381]}";
"1916";"Паркомат № 3292";"282084773";"Центральный административный округ";"район Замоскворечье";"Большая Серпуховская улица";"Большая Серпуховская улица, напротив дома 8";"37.6243544";"55.7287202";"3209";"{type=Point, coordinates=[37.6243544304326, 55.7287198314378]}";
"1917";"Паркомат № 3293";"282084775";"Центральный административный округ";"район Якиманка";"улица Шаболовка";"улица Шаболовка, дом 12";"37.6106241";"55.7230045";"3210";"{type=Point, coordinates=[37.6106241304734, 55.7230041314132]}";
"1918";"Паркомат № 3297";"282084776";"Южный административный округ";"Даниловский район";"Большая Тульская улица";"Большая Тульская улица, дом 2";"37.6211786";"55.7093976";"3219";"{type=Point, coordinates=[37.6211786304085, 55.709397231324]}";
"1919";"Паркомат № 3298";"282084777";"Южный административный округ";"Даниловский район";"2-й Кожевнический переулок";"2-й Кожевнический переулок, дом 10/11";"37.6492453";"55.7260709";"3219";"{type=Point, coordinates=[37.6492453303341, 55.7260705314045]}";
"1920";"Паркомат № 3300";"282084778";"Южный административный округ";"Даниловский район";"Дербеневская набережная";"Дербеневская набережная, напротив дома 7";"37.6558006";"55.7221616";"3219";"{type=Point, coordinates=[37.6558006307451, 55.722161231375]}";
"1921";"Паркомат № 3301";"282084779";"Центральный административный округ";"Басманный район";"набережная Академика Туполева";"набережная Академика Туполева, дом 24, корпус 1";"37.6838323";"55.762188";"3207";"{type=Point, coordinates=[37.6838323307997, 55.7621876315958]}";
"1922";"Паркомат № 3305";"282084780";"Северный административный округ";"район Беговой";"Скаковая улица";"Скаковая улица, дом 34, корпус 1";"37.5728613";"55.7774419";"3212";"{type=Point, coordinates=[37.5728613307263, 55.7774415317678]}";
"1923";"Паркомат № 3308";"282084782";"Центральный административный округ";"район Хамовники";"улица Хамовнический Вал";"улица Хамовнический Вал, дом 34";"37.562223";"55.721964";"3201";"{type=Point, coordinates=[37.5622230302398, 55.7219636314418]}";
"1924";"Паркомат № 3309";"282084783";"Южный административный округ";"Даниловский район";"Дербеневская улица";"Дербеневская улица, дом 15";"37.6482099";"55.7211615";"3219";"{type=Point, coordinates=[37.6482099303294, 55.7211611313757]}";
"1925";"Паркомат № 3310";"282084784";"Южный административный округ";"Даниловский район";"1-й Дербеневский переулок";"1-й Дербеневский переулок, дом 7, строение 24";"37.65406";"55.72482";"3219";"{type=Point, coordinates=[37.6540600307522, 55.7248196313922]}";
"1926";"Паркомат № 3311";"282084785";"Центральный административный округ";"район Замоскворечье";"Летниковская улица";"Летниковская улица, дом 16";"37.644108";"55.724424";"3219";"{type=Point, coordinates=[37.6441080303504, 55.7244236313981]}";
"1927";"Паркомат № 3317";"282084787";"Южный административный округ";"Даниловский район";"Павловская улица";"Павловская улица, дом 21";"37.6278466";"55.7180736";"3219";"{type=Point, coordinates=[37.6278466303998, 55.7180732313715]}";
"1928";"Паркомат № 3318";"282084788";"Южный административный округ";"Даниловский район";"Павловская улица";"Павловская улица, дом 25, строение 21";"37.627554";"55.713441";"3219";"{type=Point, coordinates=[37.6275540303924, 55.7134406313438]}";
"1929";"Паркомат № 3319";"282084789";"Центральный административный округ";"район Замоскворечье";"Стремянный переулок";"Стремянный переулок, дом 36, корпус 3";"37.6285225";"55.7271403";"3209";"{type=Point, coordinates=[37.628522530414, 55.7271399314254]}";
"1930";"Паркомат № 3320";"282084790";"Центральный административный округ";"район Замоскворечье";"Шлюзовая набережная";"Шлюзовая набережная, напротив дома 2/1, строение 7";"37.643429";"55.732408";"3209";"{type=Point, coordinates=[37.6434290303673, 55.7324076314466]}";
"1931";"Паркомат № 3323";"282084792";"Центральный административный округ";"Мещанский район";"улица Щепкина";"улица Щепкина, дом 40, строение 1";"37.629544";"55.781995";"3205";"{type=Point, coordinates=[37.6295440305106, 55.781994631755]}";
"1932";"Паркомат № 3326";"282084793";"Центральный административный округ";"Таганский район";"Наставнический переулок";"Наставнический переулок, дом 13-15, строение 1";"37.66499";"55.749593";"3208";"{type=Point, coordinates=[37.6649900307927, 55.7495926315333]}";
"1933";"Паркомат № 3328";"282084794";"Центральный административный округ";"Таганский район";"улица Александра Солженицына";"улица Александра Солженицына, дом 33, строение 1";"37.667547";"55.745932";"3208";"{type=Point, coordinates=[37.6675470307827, 55.7459316315095]}";
"1934";"Паркомат № 3330";"282084795";"Центральный административный округ";"Таганский район";"Товарищеский переулок";"Товарищеский переулок, дом 30";"37.6658052";"55.7435614";"3208";"{type=Point, coordinates=[37.6658052307796, 55.7435610314965]}";
"1935";"Паркомат № 3331";"282084796";"Центральный административный округ";"Таганский район";"Воронцовская улица";"Воронцовская улица, дом 21";"37.659496";"55.7366230";"3208";"{type=Point, coordinates=[37.6594960307714, 55.7366226314593]}";
"1936";"Паркомат № 3332";"282084797";"Центральный административный округ";"Таганский район";"Воронцовская улица";"Воронцовская улица, дом 6, строение 1";"37.655722";"55.739732";"3208";"{type=Point, coordinates=[37.6557220307814, 55.7397316314807]}";
"1937";"Паркомат № 3333";"282084799";"Центральный административный округ";"Таганский район";"Марксистская улица";"Марксистская улица, напротив дома 5";"37.6633913";"55.7367878";"3208";"{type=Point, coordinates=[37.663391330768, 55.7367874314575]}";
"1938";"Паркомат № 3337";"282084800";"Центральный административный округ";"район Хамовники";"Комсомольский проспект";"Комсомольский проспект, дом 27";"37.58074160";"55.7256721";"3201";"{type=Point, coordinates=[37.5807416305907, 55.7256717314504]}";
"1939";"Паркомат № 3339";"282084801";"Центральный административный округ";"район Хамовники";"Олсуфьевский переулок";"Олсуфьевский переулок, дом 1";"37.581214";"55.731922";"3201";"{type=Point, coordinates=[37.5812140306014, 55.7319216314876]}";
"1940";"Паркомат № 3341";"282084802";"Центральный административный округ";"район Хамовники";"Новоконюшенный переулок";"Новоконюшенный переулок, дом 3";"37.58013540";"55.738621";"3201";"{type=Point, coordinates=[37.5801354306191, 55.7386206315286]}";
"1941";"Паркомат № 3342";"282084804";"Центральный административный округ";"район Хамовники";"Большая Пироговская улица";"Большая Пироговская улица, напротив дома 15";"37.57533";"55.733836";"3201";"{type=Point, coordinates=[37.5753300306275, 55.7338356315033]}";
"1942";"Паркомат № 3343";"282084805";"Северный административный округ";"район Беговой";"3-я улица Ямского Поля";"3-я улица Ямского Поля, дом 13";"37.5798297";"55.782486";"3212";"{type=Point, coordinates=[37.579829730709, 55.7824856317932]}";
"1943";"Паркомат № 3344";"282084806";"Центральный административный округ";"Пресненский район";"Малая Никитская улица";"Малая Никитская улица, дом 29";"37.5869322";"55.7591999";"2103";"{type=Point, coordinates=[37.5869322306343, 55.7591995316478]}";
"1944";"Паркомат № 3345";"282084807";"Северный административный округ";"район Беговой";"Беговая аллея";"Беговая аллея, дом 3А";"37.5644982";"55.78323720";"3212";"{type=Point, coordinates=[37.5644982307714, 55.7832368318088]}";
"1945";"Паркомат № 3346";"282084808";"Северный административный округ";"район Беговой";"Бумажный проезд";"Бумажный проезд, дом 2/2, строение 3";"37.5856850";"55.785954";"3212";"{type=Point, coordinates=[37.5856850306925, 55.78595363181]}";
"1946";"Паркомат № 3365";"282084809";"Центральный административный округ";"Тверской район";"Тихвинский переулок";"Тихвинский переулок, дом 48";"37.5952899";"55.7864225";"3204";"{type=Point, coordinates=[37.5952899306553, 55.7864221318061]}";
"1947";"Паркомат № 3366";"282084810";"Центральный административный округ";"Тверской район";"Вадковский переулок";"Вадковский переулок, дом 56/54";"37.5927418";"55.7888445";"3204";"{type=Point, coordinates=[37.5927418306702, 55.7888441318225]}";
"1948";"Паркомат № 3371";"282084812";"Южный административный округ";"Даниловский район";"улица Лестева";"улица Лестева, дом 11";"37.6133895";"55.714523";"3219";"{type=Point, coordinates=[37.6133895304469, 55.7145226313603]}";
"1949";"Паркомат № 3376";"282084813";"Южный административный округ";"Даниловский район";"Мытная улица";"Мытная улица, дом 74";"37.621334";"55.712415";"3219";"{type=Point, coordinates=[37.6213340304134, 55.712414631342]}";
"1950";"Паркомат № 3384";"282084814";"Центральный административный округ";"Мещанский район";"проспект Мира";"проспект Мира, дом 64";"37.635297";"55.786296";"3205";"{type=Point, coordinates=[37.6352970304955, 55.7862956317769]}";
"1951";"Паркомат № 3387";"282084815";"Центральный административный округ";"Мещанский район";"улица Гиляровского";"улица Гиляровского, дом 4";"37.6306093";"55.7738575";"3205";"{type=Point, coordinates=[37.6306093304916, 55.7738571317052]}";
"1952";"Паркомат № 3390";"282084816";"Центральный административный округ";"Мещанский район";"2-й Крестовский переулок";"2-й Крестовский переулок, дом 12, корпус 1";"37.639718";"55.7913177";"3205";"{type=Point, coordinates=[37.6397180304869, 55.7913173318042]}";
"1953";"Паркомат № 3398";"282084818";"Юго-Восточный административный округ";"Южнопортовый район";"3-й Крутицкий переулок";"3-й Крутицкий переулок, дом 13, корпус 2";"37.6625437";"55.7309434";"3218";"{type=Point, coordinates=[37.6625437307568, 55.730943031423]}";
"1954";"Паркомат № 3399";"282084819";"Центральный административный округ";"Таганский район";"3-й Крутицкий переулок";"3-й Крутицкий переулок, дом 11";"37.6667976";"55.7317167";"3208";"{type=Point, coordinates=[37.6667976307544, 55.7317163314246]}";
"1955";"Паркомат № 3403";"282084820";"Центральный административный округ";"Таганский район";"Марксистский переулок";"Марксистский переулок, дом 3";"37.6622057";"55.7377875";"3208";"{type=Point, coordinates=[37.6622057307712, 55.7377871314644]}";
"1956";"Паркомат № 3405";"282084822";"Центральный административный округ";"Тверской район";"Делегатская улица";"Делегатская улица, дом 22, строение 2";"37.616592";"55.7770618";"3204";"{type=Point, coordinates=[37.6165920305527, 55.7770614317345]}";
"1957";"Паркомат № 3407";"282084823";"Центральный административный округ";"Тверской район";"4-й Самотёчный переулок";"4-й Самотёчный переулок, напротив дома 3";"37.6130032";"55.7783531";"3204";"{type=Point, coordinates=[37.6130032305694, 55.7783527317448]}";
"1958";"Паркомат № 3408";"282084825";"Центральный административный округ";"Тверской район";"Селезнёвская улица";"Селезнёвская улица, дом 2";"37.6016173";"55.7792822";"3204";"{type=Point, coordinates=[37.6016173306162, 55.7792818317584]}";
"1959";"Паркомат № 3409";"282084826";"Центральный административный округ";"Тверской район";"Селезнёвская улица";"Селезнёвская улица, дом 20";"37.6065525";"55.7805403";"3204";"{type=Point, coordinates=[37.6065525305991, 55.7805399317625]}";
"1960";"Паркомат № 3410";"282084827";"Центральный административный округ";"район Хамовники";"переулок Хользунова";"переулок Хользунова, напротив дома 6";"37.5792611";"55.7289709";"3201";"{type=Point, coordinates=[37.5792611306029, 55.7289705314713]}";
"1961";"Паркомат № 3414";"282084829";"Центральный административный округ";"район Хамовники";"Комсомольский проспект";"Комсомольский проспект, дом 18, строение 1";"37.587269";"55.730234";"3201";"{type=Point, coordinates=[37.5872690305752, 55.7302336314731]}";
"1962";"Паркомат № 3416";"282084830";"Центральный административный округ";"район Хамовники";"улица Тимура Фрунзе";"улица Тимура Фрунзе, дом 15";"37.5850949";"55.73696";"3201";"{type=Point, coordinates=[37.5850949305969, 55.7369596315151]}";
"1543";"Паркомат № 2096";"282085266";"Центральный административный округ";"Пресненский район";"Краснопресненская набережная";"Пресненская набережная, напротив дома 10";"37.537416";"55.745871";"0303";"{type=Point, coordinates=[37.5374160305404, 55.7458706316031]}";
"1576";"Паркомат № 2146";"282085394";"Центральный административный округ";"Басманный район";"Чистопрудный бульвар";"Чистопрудный бульвар, дом 2";"37.639042";"55.764226";"0307";"{type=Point, coordinates=[37.639042030441, 55.7642256316411]}";
"1964";"Паркомат № 2047";"282752247";"Северо-Восточный административный округ";"Бутырский район";"улица Добролюбова";"улица Добролюбова, дом 12, корпус 7А";"37.5937181";"55.8125138";"4021";"{type=Point, coordinates=[37.5937181307128, 55.8125134319649]}";
"1965";"Паркомат № 2052";"282752248";"Юго-Восточный административный округ";"район Выхино-Жулебино";"Ферганская улица";"Ферганская улица, дом 6";"37.8028286";"55.7104252";"4048";"{type=Point, coordinates=[37.8028286305857, 55.7104248312001]}";
"1966";"Паркомат № 2103";"282752249";"Северный административный округ";"Хорошёвский район";"улица Маргелова";"улица Маргелова (Хорошёвское шоссе, дом 32А)";"37.5421822";"55.7771764";"4013";"{type=Point, coordinates=[37.5421822305522, 55.7771760317884]}";
"1967";"Паркомат № 2108";"282752250";"Северо-Западный административный округ";"район Покровское-Стрешнево";"улица Долгова";"улица Долгова, дом 16/8";"37.4473711";"55.8304507";"4070";"{type=Point, coordinates=[37.4473711317104, 55.83045033218]}";
"1968";"Паркомат № 2112";"282752251";"Северо-Западный административный округ";"район Строгино";"улица Кулакова";"улица Кулакова, дом 20, строение 1";"37.3934215";"55.8052396";"4073";"{type=Point, coordinates=[37.3934215315108, 55.805239232067]}";
"1969";"Паркомат № 2131";"282752252";"Северо-Восточный административный округ";"район Свиблово";"проезд Серебрякова";"проезд Серебрякова, дом 6";"37.651021";"55.8470813";"4076";"{type=Point, coordinates=[37.6510210310087, 55.8470809321327]}";
"1970";"Паркомат № 2207";"282752253";"Восточный административный округ";"район Измайлово";"5-я Парковая улица";"5-я Парковая улица, дом 16";"37.7884358";"55.7913357";"4042";"{type=Point, coordinates=[37.788435830748, 55.7913353316972]}";
"1971";"Паркомат № 2208";"282752254";"Северо-Западный административный округ";"район Покровское-Стрешнево";"Волоколамский проезд";"Волоколамский проезд, дом 5, корпус 1";"37.4325722";"55.8271203";"4070";"{type=Point, coordinates=[37.4325722314093, 55.8271199321704]}";
"1973";"Паркомат № 2320";"282752256";"Северо-Западный административный округ";"район Южное Тушино";"Походный проезд";"Походный проезд, дом 16";"37.4195891";"55.8400516";"4071";"{type=Point, coordinates=[37.4195891314976, 55.8400512322585]}";
"1974";"Паркомат № 2326";"282752257";"Южный административный округ";"Даниловский район";"5-я Кожуховская улица";"5-я Кожуховская улица, дом 10";"37.6673221";"55.7051881";"4019";"{type=Point, coordinates=[37.6673221306996, 55.7051877312649]}";
"1975";"Паркомат № 2328";"282752258";"Восточный административный округ";"район Соколиная Гора";"Зверинецкая улица";"Зверинецкая улица, дом 15";"37.7332471";"55.7845511";"4027";"{type=Point, coordinates=[37.7332471307932, 55.7845507316954]}";
"1976";"Паркомат № 2329";"282752259";"Южный административный округ";"район Нагатинский Затон";"улица Новинки";"улица Новинки, напротив дома 21";"37.6741629";"55.6762381";"4084";"{type=Point, coordinates=[37.6741629306344, 55.6762377310867]}";
"1977";"Паркомат № 2337";"282752260";"Южный административный округ";"район Москворечье-Сабурово";"улица Маршала Шестопалова";"улица Маршала Шестопалова (Каширское шоссе, напротив дома 26)";"37.6456458";"55.653576";"4082";"{type=Point, coordinates=[37.6456458302183, 55.6535756309727]}";
"1978";"Паркомат № 2338";"282752261";"Юго-Восточный административный округ";"район Лефортово";"5-я Кабельная улица";"5-я Кабельная улица, дом 11";"37.7247655";"55.7374523";"4017";"{type=Point, coordinates=[37.7247655307102, 55.7374519314177]}";
"1979";"Паркомат № 2339";"282752262";"Южный административный округ";"район Нагатино-Садовники";"1-й Нагатинский проезд";"1-й Нагатинский проезд, дом 11, корпус 2";"37.633388";"55.6789637";"4083";"{type=Point, coordinates=[37.6333880303077, 55.6789633311331]}";
